	text	airline_sentiment	at	polarity	label
7374	Puede  cobrate 20€ por cancelar una reserva que no te confirmaron? Tuve que repetir la reserva, seguía el er… 	negative		1.2604104386293685e-07	2
7375	Con  mi destino a un solo click. ¡Deseadme suerte! HolaColombia. Hola 79 destinos europeos al mejor precio 	positive		0.00694959441669791	1
7376	 feliz navidad,  quisiera ser parte de su equipo de trabajo como puedo hacer?	positive	@Iberia	0.0922401065877527	1
7377	Después las aerolíneas contratan en los aeropuertos los servicios de esas empresas, no sólo se ocupaban de esos vue… 	neutral		0.0015168247252047803	0
7378	Iberia y Air Europa lanzan sus rebajas con vuelos a Europa desde 29 euros  via 	positive		0.9921024656190723	1
7379	No entiendo la sorpresa! Esta es la misma mierda de siempre, micros choripan kk ahora estan recalientes x perdedores 	negative		3.97160433387614e-06	2
7380	Iberia Plus cumple 25 años. Queremos celebrarlo contigo de una manera muy especial. Elige tu número favorito y... ¡… 	positive		0.07007665747187106	1
7381	Ryanair ofrece vuelos para volar desde València en enero desde 4,89 euros  vía 	positive		0.9755220536407881	1
7382	Paro de pilotos 😱 	negative		0.46127768308170247	2
7383	Esta de la tripulación de un DC-4 con uniforme de verano sigue siendo una de las fotos más bonitas de  	positive		0.044684726308515756	1
7384	"📢  directora de Márketing de Coca-Cola Iberia: "" RoyalBliss aportará el 25% del crecimiento de Co… "	neutral		0.09812547643101022	0
7385	Oportunidad para recordarle a tanto antisindicalista indignado en Colombia que en Europa la huelga en transporte aé… 	neutral		0.9438195540956082	0
7386	        	positive	@algoqrecordar	0.49789225920557484	1
7387	Con  mi destino a un solo click. ¡Deseadme suerte! HolaArgentina. Hola 79 destinos europeos al mejor precio 	neutral		0.00694959441669791	0
7388	Con  mi destino a un solo click. ¡Deseadme suerte! HolaColombia. Hola 79 destinos europeos al mejor precio 	positive		0.00694959441669791	1
7389	"Turno nuevamente para Campanilla. Ésta vez de la mano de Iberia 🙂
Airbus A320 con librea especial por el 25º aniver… "	positive		0.05913591385715814	1
7390	"Y esto no solo pasa en Iberia, eh.
Tengo MUCHAS consultas de gente que ve que el año acaba y le deben vacaciones qu… "	negative		5.492283129215609e-08	2
7391	 Y después de 5 horas d pie n la cola sin facilitar ni 1 simple botella d agua,nos dan 1 vale d comida a ls… 	negative	@Iberia	3.769636647220061e-06	2
7392	Desconvocan la huelga de pilotos de Ryanair en Irlanda - La Asociación de Pilotos Irlandeses de Aerolíneas (IALPA)… 	negative		0.3033800129025954	2
7393	Tendréis que mejorar las infraestructuras porque os va a llegar mucho más turismo desde Cataluña y en especial desd… 	neutral		0.1528855566464323	0
7394	Los sindicatos convocan paros en el colectivo de tierra de Ryanair en España  	negative		0.6887907034709839	2
7395	Iberia Express y otras aerolíneas se suman al BlackFriday2017 con descuentos de hasta el 50%… 	neutral		0.1166328063605051	0
7396	La evolución de Iberia durante sus 90 años de existencia ha sido brutal	positive		0.027708494219945125	1
7397	 ¿a partir de enero quitáis definitivamente el vuelo Madrid-Asturias de los jueves a las 22:00? 😥 ohhhhhh, que fastidio!	negative	@Iberia	0.827924857216573	2
7398	  Clin Clin ¡caja!	neutral	@rubenmartinweb	0.5250610661863903	0
7399	Viaja más lejos por repostar. Consigue 3 avios por litro para gastar en  	negative		0.1281598638345715	2
7400	 Hola, es posible cancelar un vuelo y solicitar el reembolso?	neutral	@Iberia	0.06750426027488445	0
7401	Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas VIDEO 	neutral		0.6450087684755177	0
7402	 Preocúpense de no perderle el equipaje o respondan cuando pase SOLO marketing post venta NADA	negative	@Iberia	0.0018644501145168334	2
7403	 me parece muy mal que no se permita cambiar a los pasajeros, no puedo coger un vuelo y no voy a poder trans… 	negative	@Iberia	2.7379539458626265e-10	2
7404	   Todavía no pero me huelo 2000€ de daños y perjuicios.	negative	@Vale_trad	0.012537419304170138	2
7405	 Habeis escrito algo después de lo q yo os he escrito...no necesariamente es responder. Aquí el héroe ha sid… 	negative	@Iberia	8.509541690130095e-06	2
7406	 Hola! Necesito consultar algo con respecto al equipaje. Donde puedo contactar?	neutral	@Iberia	0.005123585195987633	0
7407	Con  mi destino a un solo click. ¡Deseadme suerte! HolaColombia. Hola 79 destinos europeos al mejor precio 	neutral		0.00694959441669791	0
7408	         Esta e… 	neutral	@JoanmiMmc	0.35037246870997213	0
7409	EL PAÍS Economía No habrá huelga de pilotos en Ryanair en Navidad. Los pilotos desconvocan los paros tras reconocer… 	neutral		0.011238037313474211	0
7410	IBERIA Y AIR NOSTRUM AUMENTARáN UN 25 % LA OFERTA DE PLAZAS A MADRID EN 2018 	positive		0.9958210691701243	1
7411	Ryanair le acabó el aniversario de Iberia Express 	negative		0.2702572535194495	2
7412	"¡A VOLAR! 100.000 asientos en RYANAIR desde 9,99€
VER CHOLLO 👉  👈 "	positive		0.48541425555128165	1
7413	 muchas gracias, después de vuestro retraso he perdido el bus de vuelta a mi ciudad y encima las 2 ma… 	negative	@iberiaexpress	0.19979418568025525	2
7414	 me pueden buscar un localizador para un vuelo uio-mad del dia 12 de diciembre? viaja susana patricia quirola donoso. gracias	neutral	@Iberia	0.07289320111802704	0
7415	¡Business Magazine está disponible!  iberia	positive		0.5938263033227675	1
7416	Buena idea pa cuando el avion demora en estacionarse jajaja o no  🤣🤣 	neutral		0.014044184511009764	0
7417	Acojonante lo de Iberia, dejan mi maleta en madrid y me dejan como 45 minutos esperando en cola para decirme básica… 	negative		0.057280020438222	2
7418	 No todo, amigo, Recordemos que la Falcata, junto con el Gladivs Hispaniensis son anteriores a la prop… 	positive	@depradaposts	0.01154695538922802	1
7419	  Vergonzoso!!! No hay mas que decir. 	negative	@Iberia	0.0052873806466523475	2
7420	 (2) cinco días que duró nuestro viaje a Londres. Ni tan siquiera la suma de los tickets de bienes necesario… 	negative	@Iberia	0.0018477982048458572	2
7421	 Todavía no he tenido el placer pero en cualquier momento me tienen ✈️con  hacia BuenosAires MeGustaVolar	positive	@Iberia	0.0016119506357362178	1
7422	Otro ejemplo de aplicación de Luis Jara en el mundo de la aviación con Ryanair: 	positive		0.1392133756877342	1
7423	Mi compañera de piso tenía hoy un vuelo de vuelta a España y hace un par de horas se ha enterado de que ustedes se… 	negative		5.255773029791669e-05	2
7424	 Deja de sobrevender vuelos. BASTA! Me cambiaste mi vuelo 4 veces, me hiciste perder conexión, no te hac… 	negative	@Aeromexico	0.0014253584791080018	2
7425	 Personal de Iberia en Boston se negó a conectar maletas porque mi nombre en una reserva incluía Mr. y en la… 	negative	@Iberia	0.0037856027817885145	2
7426	  Buen día  	neutral	@Mery_L	0.7005635780771149	0
7427	  hola, me sabríais decir en que horarios van a ocurrir las huelgas de vuestros funcionarios? cuanto… 	negative	@Iberia	0.0010039906319567642	2
7428	  El 26 recibo un sms que el 27 nos llegan 4 maletas. El 27 llegó 1, el 28 otra.Tras 7 días no… 	negative	@Iberia	0.00023473616996200802	2
7429	Iberia Plus cumple 25 años. Queremos celebrarlo contigo de una manera muy especial. Elige tu número favorito y... ¡… 	positive		0.07007665747187106	1
7430	Hola  que tal? Como esta es la única vía por la que de verdad contestan, pues les cuento... Necesito respues… 	negative		7.277599616428843e-06	2
7431	Quan iberia em regala avios m’imagino vellets entaforats a la tarjeta	neutral		0.025728303014741858	0
7432	QUE COJAS UN AVION DE STARK 	negative		0.26659675501227714	2
7433	 HolaColombia me encanta viajar y Colombia 🇨🇴 seria un buen país para conocer !!! ganasdevolar coniberiamoladiceJr	neutral	@Iberia	0.9941629294984157	0
7434	 Hola  anteriormente les he dado mi código PIR y siguen sin darme una solución a su mal trabajo. CERO… 	negative	@Iberia	2.2802864313139187e-07	2
7435	 Cuando nos darán respuesta, no sé si se dan cuenta que la incidencia se envió en octubre y estamos en diciembre	negative	@Iberia	1.9758942068728597e-08	2
7436	   Hasta hace unos meses lo hizo sin problemas. Y le peor es que al sacar los b… 	negative	@Iberia	1.8017798863283895e-06	2
7437	  ¿Me va a servir de algo perder mi tiempo en poner reclamacion? Seguro que ni contestais.… 	negative	@ibexpress_help	1.8955100305134448e-06	2
7438	" ¿sabéis cuando se entregan los Avios correspondientes a la promoción ""Combina y Vencerás""?"	neutral	@Iberia	0.0361486239043502	0
7439	 Hice lo que me habíais comentado, probé en 3 ordenadores distintos, en uno ni siquiera me puedo loguear...y… 	negative	@Iberia	1.3998560643894708e-06	2
7440	Iberia Express rebaja a cinco euros 5.000 billetes para viajar hasta final de mayo 	negative		0.16799631311611288	2
7441	Deja de quejarte 	neutral		0.16427800983855376	0
7442	Ryanair abrirá en 2018 cuatro nuevas rutas desde Valencia, Alicante, Sevilla y Girona 	neutral		0.5359921993298402	0
7443	2 policías control de pasaporte para 3 vuelos, indignante aeropuerto de Sevilla  	negative		0.8232224389521132	2
7444	Que alguien me explique por qué en vez de ducharme e irme a dormir estoy mirando vuelos por Ryanair.	neutral		2.4226285777922385e-06	0
7445	   Ni se imaginan el trastorno que supone estar por el momento 4 días camino de 5 sin m… 	negative	@Iberia	0.0001988999899250706	2
7446	Los trabajadores españoles de Ryanair también van a la huelga  vía 	negative		0.7184891712642018	2
7447	Ryanair conecta a Valencia con Bristol y a Alicante con Pardubice a partir de marzo 	negative		0.3151217340138839	2
7448	 el cielo azul y el mar turquesa en El Caribe. Pedimos disculpas y así se le pasa el cabreo. El próximo viaj… 	positive	@iberia	5.394218231062232e-05	1
7449	 Gracias. Acabo de escribirles un msj privado con la información.	positive	@Iberia	0.536813304107741	1
7450	Volar con niños en Ryanair. Mi experiencia. 	neutral		0.030283143720754642	0
7451	       Muchas gracias!	positive	@AeroAsturias	0.47056419380391146	1
7452	   Ole Sevan a robar la maleta de pacora restrepo   como ve aca en Colom… 	negative	@JhonatanRVal	0.13680314856135145	2
7453	 intentando hacer em check-in online para vuelo Londres-Madrid pero no funciona, alguna forma de solucionarlo? Gracias	negative	@Iberia	0.5678563541365671	2
7454	  Gracias por compartir ☺️	positive	@Iberia	0.03544366758856652	1
7455	  ejem ejem como que no? Ryanair y Vueling todo el año y en verano se añade EasyJet	neutral	@zoruabells	0.026977971483195327	0
7456	  perdió mi maleta el día 21 de dicembre con MIS MEDICAMENTOS y siguen sin darme una respuesta s… 	negative	@lopezdoriga	0.007582930730657547	2
7457	 Hola, soy agente de viajes en Australia y estoy tratando de agregar maletas a una booking pero Sabre y su w… 	negative	@Iberia	3.78009704225493e-05	2
7458	Un rey, tormentas y un aterrizaje de emergencia: as&amp;iacute; fue el primer vuelo de Iberia hace 90 a&amp;ntilde;os… 	negative		0.017664270538337537	2
7459	  Más de dos horas y media esperando para darnos las maletas. Actitud vergonzosa de atención al… 	negative	@Ryanair	2.2885541225547056e-06	2
7460	Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas vIDEO 	negative		0.6450087684755177	2
7461	El polémico 902 que aún usan casi 100 empresas (y la administración no detiene)  en  por 	neutral		0.0085857416314627	0
7462	Señor de  ¿me pueden decir porque sólo puedo hacer check-in online si facturo?	neutral		0.002360271027716981	0
7463	 vergonzoso llamar a vuestro teléfono de atención al cliente y estar a la espera durante más de 12 mi… 	negative	@iberiaexpress	3.4648411934515974e-06	2
7464	  Hijos de puta.	negative	@SamsungEspana	0.3913919011489233	2
7465	Y ya va una hora de retraso con  ... desde luego... 😤 ¡qué hambreeeeee!!! Jooooo... Valencia parece taaaan lejoooos... 🤦🏽‍♀️	negative		3.003671035199765e-05	2
7466	Muy decepcionada con vuestro servicio al cliente. Llame 4 veces al numero de atencion al cliente para intentar solu… 	negative		0.0015095581859531995	2
7467	"    Siéntese a esperar la reacción.
Y se esa llega, cuidadín que no sea en mo… "	negative	@ramonramon	0.00032273191030228536	2
7468	  Adiós  , a partir de ahora en los vuelos lowcost con  q la tripulación es muy simpática y atenta.	negative	@VilaWeb	0.18975917029387687	2
7469	  Ahora explícaselo	negative	@herifrade	0.26287357984472953	2
7470	Como para tener prisa con estos INCOMPETENTES de  	negative		0.08512126103108957	2
7471	Triste y cuando llegas con las aduanas es peor 3rd fucking world 	negative		0.00023968715961100934	2
7472	Ryanair retrasa hasta el 15 enero su cambio en la política de equipaje de mano 	positive		0.07032771744604624	1
7473	 En mi caso lo compre por Iberia para que fuese vuelo directo y unos 411 euros! Dos maletas incluidas ^^	neutral	@CatWilderness_	0.00048384306255694066	0
7474	 contigo empezó todo...allá por 1927, 90 primaveras te contemplan...brindo por muchísimas horas de vuelo mas… 	positive	@Iberia	0.01855300584650749	1
7475	 Ryanair y sus viajes desde 5 euros	positive	@FeelTheTruth_	0.3573374060448451	1
7476	!Gran oferta! Desde €9.99 vía  Reserva hasta el domingo 12/11 y viaja en enero-marzo 2018. Porque siempre e… 	negative		0.9282273905292959	2
7477	Gracias Luisa por compartir...no conocía esta oda de nuestro premio Nobel al congrio....👍 	neutral		0.0032658833093772246	0
7478	❤️❤️❤️ enhorabuena  	neutral		0.49789225920557484	0
7479	   2 semanas 🙏🙏🙏	neutral	@TuSebitas	0.31120074105097767	0
7480	  Pero en mega no hablaron del desenso de Iberia..sospechosa la wea.cuando le ganaron al c… 	negative	@patopeloteros	0.0005365367956581774	2
7481	Ryanair reconocerá a los sindicatos de pilotos para evitar las huelgas convocadas  	positive		0.04486482589479186	1
7482	Ryanair sin boletos de lotería. 	neutral		0.42229895931535033	0
7483	"Esto suena muy bien:
Ryanair planea reducir a la mitad las comisiones de las OTAs a los hoteles
"	neutral		0.15472865027634902	0
7484	 Bájate a la Barceloneta a hacer un vermut, no te defraudará. Bares: Electricidad, vermut i barretxa… 	positive	@AntonioMaestre	0.050366575140402436	1
7485	La huelga de pilotos de Ryanair en Irlanda amenaza con extenderse a más países  vía 	negative		0.8852635914611485	2
7486	Yo fui camarero del aire en Ryanair y sí sabía esas cosas	neutral		0.00013884118457120243	0
7487	Alguien acá ha viajado en  Qué tal es?	neutral		0.009146447532082066	0
7488	La autoescuela  “Lo único que nos une a Ryanair es que cada una ha revolucionado su sector” - 	positive		0.0005848964425073306	1
7489	Iberia Plus cumple 25 años. Queremos celebrarlo contigo de una manera muy especial. Elige tu número favorito y... ¡… 	neutral		0.07007665747187106	0
7490	 Yo viaje x Iberia y me.fue bien.	positive	@FelipeAcevedoM	0.5375884186597537	1
7491	Una pregunta fácil: Estoy mirando en la app de  vuelos a Nueva York y a Tokio desde Madrid, en el primero po… 	neutral		0.3680610256870393	0
7492	  No. Se trata de viajar de ciudad a aeropuerto (lejano). La cantidad de dinero es mínima. Pe… 	negative	@ismaelespada6	0.0006420085840594735	2
7493	 Qué más da? Si después te llega  y te dice que si no viajas con la tarjeta de crédito con la q… 	negative	@guardiacivil	1.4123007894902132e-14	2
